0,0.998053277
0.2,0.998053277
0.25,0.997454858
0.5,0.996493912
0.75,0.997879462
1,1
1.5,1.003208121
2,1.005820306
3,1.006009018
4,1.004072227
5,0.999334538
6,0.992511074
8,0.968087642
10,0.935132397
